Depth (ft),SP,DT (edited)
12157.5,-44.10466083,122.4468792
12158,-43.94510777,121.314741
12158.5,-43.78058049,121.314741
12159,-43.641653,120.2177955
12159.5,-43.52394143,119.4555113
12160,-43.40839866,119.6042497
12160.5,-43.27854533,119.7657371
12161,-43.12752555,119.9272244
12161.5,-42.96670106,120.0887118
12162,-42.83196295,120.2501992
12162.5,-42.77184123,120.5179283
12163,-42.81602731,120.5179283
12163.5,-42.95078686,118.8924303
12164,-43.12764863,117.6812749
12164.5,-43.29770362,116.4701195
12165,-43.44105128,115.2589641
12165.5,-43.57106248,114.1434263
12166,-43.71463625,114.4338203
12166.5,-43.88433218,114.7029659
12167,-44.06039266,114.9721116
12167.5,-44.19556065,115.2058433
12168,-44.24131536,116.2108898
12168.5,-44.18326165,117.0990704
12169,-44.05572842,117.987251
12169.5,-43.918131,118.8754316
12170,-43.80845851,119.7636122
12170.5,-43.71516763,121.0491368
12171,-43.59847583,121.0491368
12171.5,-43.44669509,119.9521912
12172,-43.31532934,119.2456839
12172.5,-43.30299205,118.5391766
12173,-43.47078403,117.8326693
12173.5,-43.77286628,117.3306773
12174,-44.06577127,118.5800797
12174.5,-44.19888909,119.549004
12175,-44.11483423,120.5179283
12175.5,-43.87638226,121.4868526
12176,-43.60084329,122.4557769
12176.5,-43.3641853,123.7051793
12177,-43.15952703,124.2363878
12177.5,-42.93663832,124.2363878
12178,-42.67601951,123.0750332
12178.5,-42.42387123,122.2423639
12179,-42.25889695,121.4096946
12179.5,-42.22748244,120.5770252
12180,-42.30936679,119.7443559
12180.5,-42.4397551,118.9309143
12181,-42.5615556,118.0422077
12181.5,-42.65733712,117.3022434
12182,-42.74268732,116.3410589
12182.5,-42.83731465,115.5569146
12183,-42.94466227,116.0761125
12183.5,-43.05422551,117.0810902
12184,-43.15455333,117.4961245
12184.5,-43.24540504,116.9396602
12185,-43.33909858,115.9228159
12185.5,-43.44883179,116.054184
12186,-43.57058649,117.7014977
12186.5,-43.67406115,118.8022684
12187,-43.71744455,120.2854205
12187.5,-43.67816704,120.1971159
12188,-43.57049097,116.6307102
12188.5,-43.4338083,114.4090305
12189,-43.30131517,115.0305445
12189.5,-43.18099035,116.002656
12190,-43.06439549,116.002656
12190.5,-42.94642057,114.876494
12191,-42.83012619,114.0690571
12191.5,-42.71403388,113.2616202
12192,-42.58869113,112.4541833
12192.5,-42.44931905,111.7529881
12193,-42.31375863,125.0332005
12193.5,-42.21766942,125.0332005
12194,-42.1886271,125.0332005
12194.5,-42.22625348,124.7675963
12195,-42.30598989,120.9428951
12195.5,-42.39449296,117.7131474
12196,-42.4632092,114.5974387
12196.5,-42.49904408,111.7063663
12197,-42.51767619,113.1636602
12197.5,-42.56430925,112.6164225
12198,-42.68295436,114.4238786
12198.5,-42.86876815,113.4990209
12199,-43.05207713,102.9726357
12199.5,-43.14194568,92.97547257
12200,-43.09712682,78.41533587
12200.5,-42.95665058,78.39439714
12201,-42.80491225,90.10842699
12201.5,-42.70978586,100.0891123
12202,-42.6906222,113.7670492
12202.5,-42.7285806,115.0688326
12203,-42.79428739,114.9110095
12203.5,-42.86479352,116.7804877
12204,-42.92962022,117.1075697
12204.5,-42.99239606,117.9096946
12205,-43.06435733,118.7118194
12205.5,-43.14780422,119.7211155
12206,-43.22254083,114.7135901
12206.5,-43.25081077,107.9623727
12207,-43.19852952,101.2111554
12207.5,-43.05396229,92.89508632
12208,-42.83631393,98.05577689
12208.5,-42.59059634,104.7735724
12209,-42.37493469,110.6905711
12209.5,-42.24079237,104.5185923
12210,-42.2099986,96.08233732
12210.5,-42.26028422,96.08233732
12211,-42.33915563,108.6122178
12211.5,-42.40129264,118.6336222
12212,-42.4422609,119.2257944
12212.5,-42.49287266,119.4237973
12213,-42.57486937,120.4310713
12213.5,-42.66222682,120.4864271
12214,-42.69093501,121.3573331
12214.5,-42.60845163,120.754132
12215,-42.4120641,117.4544352
12215.5,-42.14113169,114.4162349
12216,-41.84443673,111.1344835
12216.5,-41.56282979,110.8377258
12217,-41.33743704,113.449906
12217.5,-41.21310107,114.9521421
12218,-41.21629755,116.5047854
12218.5,-41.32807977,118.1627879
12219,-41.48963665,119.6049203
12219.5,-41.64531534,121.2445773
12220,-41.77687414,123.439575
12220.5,-41.89917338,123.439575
12221,-42.02867938,123.7051793
12221.5,-42.16407545,123.7051793
12222,-42.29740645,120.5179283
12222.5,-42.43145818,117.1757415
12223,-42.57442215,113.8335547
12223.5,-42.72050075,110.4249668
12224,-42.84867349,113.5042054
12224.5,-42.95245894,116.645861
12225,-43.06310063,119.7875166
12225.5,-43.2236429,122.9083665
12226,-43.43378657,123.7051793
12226.5,-43.62448172,121.7901726
12227,-43.70452339,118.9827357
12227.5,-43.63608346,116.1752988
12228,-43.46112228,112.5498008
12228.5,-43.25712218,113.601328
12229,-43.07796539,115.085259
12229.5,-42.93644344,116.5691899
12230,-42.82073271,118.0531209
12230.5,-42.70463626,119.5370518
12231,-42.54809101,121.0209827
12231.5,-42.31937247,122.377158
12232,-42.03889456,121.7237716
12232.5,-41.79207009,121.122178
12233,-41.67500662,120.5205843
12233.5,-41.71613588,119.9189907
12234,-41.85541574,119.3173971
12234.5,-42.00297587,118.3930943
12235,-42.1103837,118.3930943
12235.5,-42.18990527,120.4475432
12236,-42.27479489,121.8512616
12236.5,-42.37873924,123.9707835
12237,-42.49051472,123.9707835
12237.5,-42.59571333,121.3562417
12238,-42.69176399,119.6015936
12238.5,-42.78633112,117.8469456
12239,-42.88711621,116.0922975
12239.5,-42.99530592,114.6746348
12240,-43.10202421,114.940239
12240.5,-43.19591594,115.5665339
12241,-43.27968176,116.2884462
12241.5,-43.37435325,117.0103586
12242,-43.49831575,117.7322709
12242.5,-43.63358294,118.4541833
12243,-43.71149025,119.1760956
12243.5,-43.64058514,119.7211155
12244,-43.36518008,119.1385569
12244.5,-42.91379512,118.6706507
12245,-42.4023929,118.2027446
12245.5,-41.98801004,117.8618858
12246,-41.79865604,120.9216468
12246.5,-41.87722163,124.2363878
12247,-42.16816335,124.2363878
12247.5,-42.55209717,124.501992
12248,-42.90511036,124.501992
12248.5,-43.14843109,123.3697211
12249,-43.26300159,122.2066401
12249.5,-43.27047595,121.0435591
12250,-43.20390485,119.8804781
12250.5,-43.08906997,118.7173971
12251,-42.94309316,116.7994688
12251.5,-42.78227291,116.7994688
12252,-42.62509676,117.0703851
12252.5,-42.48409097,117.2709163
12253,-42.35076531,117.5962815
12253.5,-42.19892437,117.5962815
12254,-42.01402555,122.9083665
12254.5,-41.82475699,122.5564409
12255,-41.69634594,122.2222222
12255.5,-41.68640275,121.8880035
12256,-41.79729569,121.5803453
12256.5,-41.97463103,126.0956175
12257,-42.1516704,125.0926295
12257.5,-42.29896671,123.7641102
12258,-42.43044049,122.634714
12258.5,-42.57139763,120.9567852
12259,-42.72561612,119.8819533
12259.5,-42.8754055,118.3800056
12260,-43.0104598,117.1805761
12260.5,-43.14576504,115.7202021
12261,-43.30464144,114.5678982
12261.5,-43.48290803,112.9896911
12262,-43.62860091,112.2023776
12262.5,-43.65621203,113.3112813
12263,-43.48934517,115.7034704
12263.5,-43.11064067,115.2402928
12264,-42.59328341,109.4262956
12264.5,-42.08913124,104.8758153
12265,-41.76482331,99.15339126
12265.5,-41.7131291,98.86991194
12266,-41.90076665,112.8099377
12266.5,-42.19934302,122.56546
12267,-42.48127676,121.3988674
12267.5,-42.70226337,119.8181333
12268,-42.90193474,118.4383276
12268.5,-43.13183643,116.8902455
12269,-43.38674302,115.4903367
12269.5,-43.60333148,113.9493489
12270,-43.71729185,112.559276
12270.5,-43.71633719,110.8982128
12271,-43.64224111,111.0325233
12271.5,-43.55248812,110.8551538
12272,-43.48014844,111.3449885
12272.5,-43.42450417,115.1417965
12273,-43.36927753,118.5684992
12273.5,-43.30544241,121.4352036
12274,-43.23604969,123.8129768
12274.5,-43.16787068,123.905989
12275,-43.10337248,121.8376258
12275.5,-43.04024309,119.687203
12276,-42.97607928,117.4084369
12276.5,-42.91077594,115.4393272
12277,-42.84535579,113.0150585
12277.5,-42.7804129,109.7779174
12278,-42.71583811,109.4822468
12278.5,-42.65123642,109.757363
12279,-42.58663472,109.7901501
12279.5,-42.52203303,110.8357443
12280,-42.45743133,111.9209144
12280.5,-42.39282964,113.1848514
12281,-42.32822795,114.3725692
12281.5,-42.26362625,115.5569455
12282,-42.19902456,116.7972691
12282.5,-42.13442286,117.8444356
12283,-42.06980032,117.8669906
12283.5,-42.00497316,116.6026192
12284,-41.94000762,114.9020899
12284.5,-41.87525037,113.3734997
12285,-41.81104079,111.5393772
12285.5,-41.74699176,110.166387
12286,-41.68191601,108.1648856
12286.5,-41.61538307,107.2053771
12287,-41.54932631,110.119339
12287.5,-41.4865298,113.6067669
12288,-41.42622757,116.0375633
12288.5,-41.3625205,119.4822891
12289,-41.29056039,122.6427623
12289.5,-41.21642616,120.5298805
12290,-41.15935507,118.0566622
12290.5,-41.14044896,115.583444
12291,-41.16642553,112.8154051
12291.5,-41.22398445,112.8154051
12292,-41.2905141,112.8154051
12292.5,-41.35054108,114.7919433
12293,-41.40276575,116.0619743
12293.5,-41.4538803,117.8618858
12294,-41.508561,117.8618858
12294.5,-41.5658709,117.0683931
12295,-41.62272716,116.5338645
12295.5,-41.67795415,120.252324
12296,-41.73253842,120.252324
12296.5,-41.78756511,120.252324
12297,-41.84310372,119.0500221
12297.5,-41.89870512,118.1142098
12298,-41.95410179,117.1783975
12298.5,-42.00932955,116.5338645
12299,-42.06457514,115.018173
12299.5,-42.11982073,113.8622668
12300,-42.17506631,112.7063606
12300.5,-42.2303119,111.5504544
12301,-42.28555749,110.4249668
12301.5,-42.34080307,110.4249668
12302,-42.39603083,110.4249668
12302.5,-42.45151359,110.4249668
12303,-42.50730277,110.6905711
12303.5,-42.5629881,111.8884462
12304,-42.61790122,112.998672
12304.5,-42.67216766,114.1088977
12305,-42.72742333,115.2191235
12305.5,-42.7851207,116.5338645
12306,-42.84345604,116.5338645
12306.5,-42.89780617,116.5338645
12307,-42.94683537,109.1660027
12307.5,-42.99764145,104.2540947
12308,-43.06021869,97.14475432
12308.5,-43.13228797,97.14475432
12309,-43.18998053,105.0845507
12309.5,-43.19858011,110.1983178
12310,-43.13758728,117.3306773
12310.5,-43.01713405,117.3306773
12311,-42.86955879,109.8778221
12311.5,-42.72465823,105.2350598
12312,-42.59223871,100.5922975
12312.5,-42.46521022,92.89508632
12313,-42.33454893,92.89508632
12313.5,-42.19890856,92.62948207
12314,-42.06245143,119.7211155
12314.5,-41.92777426,119.2191235
12315,-41.79430639,118.5126162
12315.5,-41.66088608,117.8061089
12316,-41.52776234,117.0996016
12316.5,-41.39502908,116.002656
12317,-41.26081444,116.002656
12317.5,-41.12355886,116.4409031
12318,-40.98612053,116.7436919
12318.5,-40.85482015,117.0464807
12319,-40.73029586,117.3492696
12319.5,-40.60155197,117.5962815
12320,-40.45573862,117.3306773
12320.5,-40.29938397,115.0517928
12321,-40.16892963,112.4276228
12321.5,-40.1114515,110.4249668
12322,-40.14928782,111.2571935
12322.5,-40.26158246,111.9300576
12323,-40.40212789,112.6029217
12323.5,-40.53555841,113.0810093
12324,-40.65550984,112.6905711
12324.5,-40.77116485,112.3877822
12325,-40.88695808,112.0849934
12325.5,-41.00087316,111.7822045
12326,-41.11775357,111.4873838
12326.5,-41.24968209,112.7649402
12327,-41.39452402,114.0097388
12327.5,-41.51926573,115.2545374
12328,-41.57532765,116.499336
12328.5,-41.53452496,117.7441346
12329,-41.40780061,118.9889332
12329.5,-41.23024028,120.2337317
12330,-41.03617916,121.314741
12330.5,-40.85327556,118.4975653
12331,-40.71388009,116.0079681
12331.5,-40.65420243,113.518371
12332,-40.69176053,111.4873838
12332.5,-40.80611311,112.1447543
12333,-40.95018434,112.6998672
12333.5,-41.08450055,113.2549801
12334,-41.20000669,113.810093
12334.5,-41.31007956,114.4090305
12335,-41.42722942,113.9752103
12335.5,-41.55125348,113.5042054
12336,-41.67533179,113.0332005
12336.5,-41.79577889,112.5498008
12337,-41.91438344,113.3851262
12337.5,-42.03403031,114.2430279
12338,-42.15531285,115.1009296
12338.5,-42.27692891,115.9588313
12339,-42.39736372,117.065073
12339.5,-42.51631688,116.3957503
12340,-42.63576892,115.4537406
12340.5,-42.75798409,114.5117309
12341,-42.88214119,113.3466136
12341.5,-43.00302029,113.9628154
12342,-43.11690124,114.7702523
12342.5,-43.22950685,115.4714475
12343,-43.35373352,115.4714475
12343.5,-43.49378388,111.2435631
12344,-43.63056909,105.8155262
12344.5,-43.72769722,100.4803527
12345,-43.75773145,95.43645966
12345.5,-43.72484328,87.25289145
12346,-43.66112631,88.01871527
12346.5,-43.6004359,98.01107136
12347,-43.55574952,106.2042968
12347.5,-43.51929808,114.8815626
12348,-43.47926376,116.0196797
12348.5,-43.43273168,115.0033391
12349,-43.38450579,116.1057152
12349.5,-43.33872403,115.4751989
12350,-43.29507992,115.9071927
12350.5,-43.25138242,115.6404079
12351,-43.20683732,115.5258014
12351.5,-43.16200247,115.4402725
12352,-43.11712919,114.3009476
12352.5,-43.07193207,112.5384351
12353,-43.02653809,110.918175
12353.5,-42.98219475,109.1528844
12354,-42.93947751,107.4984237
12354.5,-42.89645587,105.8093598
12355,-42.85009244,104.2544982
12355.5,-42.80049115,108.2998884
12356,-42.75370919,113.2086069
12356.5,-42.71899575,113.5067699
12357,-42.70192546,113.1892448
12357.5,-42.69984114,111.8784177
12358,-42.70416275,110.3419093
12358.5,-42.70716495,109.034742
12359,-42.70662558,107.7158035
12359.5,-42.70476479,106.3700753
12360,-42.70405503,105.0243471
12360.5,-42.7047173,103.6786189
12361,-42.70552164,102.7224436
12361.5,-42.70568031,109.6281541
12362,-42.7054234,109.6281541
12362.5,-42.70509384,109.6281541
12363,-42.70490715,109.0703851
12363.5,-42.70497505,108.7339531
12364,-42.70540891,108.3001328
12364.5,-42.70585352,109.1606906
12365,-42.70545475,110.371846
12365.5,-42.70391118,111.5830013
12366,-42.70298808,112.7941567
12366.5,-42.70562616,114.6746348
12367,-42.71042831,114.6746348
12367.5,-42.71104866,113.7981408
12368,-42.70284935,113.1925631
12368.5,-42.69328439,112.5869854
12369,-42.70179986,111.9814077
12369.5,-42.742682,111.4873838
12370,-42.80781526,110.6746348
12370.5,-42.87412878,109.9883134
12371,-42.93264611,109.301992
12371.5,-43.00086204,108.6156707
12372,-43.09768148,107.9293493
12372.5,-43.19879713,106.9721116
12373,-43.22977681,106.9721116
12373.5,-43.11669508,111.4006197
12374,-42.84431251,114.1593626
12374.5,-42.47401109,117.8618858
12375,-42.10271507,118.12749
12375.5,-41.79748532,118.3930943
12376,-41.55450803,112.8844622
12376.5,-41.30390055,108.7799912
12377,-40.96959703,102.1912351
12377.5,-40.56169576,102.1912351
12378,-40.23343946,105.3820275
12378.5,-40.22182782,107.6697654
12379,-40.66921375,109.9575033
12379.5,-41.45155064,112.2452413
12380,-42.18536329,114.5329792
12380.5,-42.45733536,116.8207171
12381,-42.111676,120.252324
12381.5,-41.35577667,120.252324
12382,-40.59706235,120.252324
12382.5,-40.15524422,117.8618858
12383,-40.08779956,115.8432935
12383.5,-40.24050158,113.8247012
12384,-40.42700041,111.8061089
12384.5,-40.56097009,109.7875166
12385,-40.6545216,106.9721116
12385.5,-40.74173448,106.9721116
12386,-40.83564483,108.5112882
12386.5,-40.95191792,109.4701195
12387,-41.13892911,110.4289509
12387.5,-41.44717201,112.0185923
12388,-41.86382193,112.0185923
12388.5,-42.28765572,111.4767596
12389,-42.58651038,111.0730412
12389.5,-42.69415008,110.6693227
12390,-42.64826922,110.2656043
12390.5,-42.54477134,109.8937583
12391,-42.45941852,110.8193891
12391.5,-42.4087989,111.6772908
12392,-42.37245933,112.5351926
12392.5,-42.32780147,113.3930943
12393,-42.2654414,114.4090305
12393.5,-42.19004552,113.1739708
12394,-42.12796226,111.6600266
12394.5,-42.13320928,110.1460823
12395,-42.26475419,108.6321381
12395.5,-42.54102229,106.4409031
12396,-42.91937426,106.4409031
12396.5,-43.33150455,107.3811421
12397,-43.74192212,107.9867198
12397.5,-44.15948694,108.9814092
12398,-44.58909801,108.7216815
12398.5,-44.98296789,110.1885264
12399,-45.25174154,120.8584255
12399.5,-45.3384362,131.3603723
12400,-45.27721081,139.164455
12400.5,-45.17297969,149.7592924
12401,-45.11486552,157.5621629
12401.5,-45.10199948,158.890432
12402,-45.05616863,157.6522875
12402.5,-44.92885736,151.8292962
12403,-44.80751308,146.5336775
12403.5,-44.90492542,143.4918157
12404,-45.39719974,138.0554242
12404.5,-46.23659012,135.3001198
12405,-47.12437766,129.4940127
12405.5,-47.6994875,117.6958831
12406,-47.78342275,105.0464807
12406.5,-47.46487815,92.39707835
12407,-46.96323539,79.74767596
12407.5,-46.44850686,62.88180611
12408,-45.99677519,95.94953519
12408.5,-45.66944588,129.0172643
12409,-45.57652976,121.5803453
12409.5,-45.80458178,125.6972112
12410,-46.30139819,129.814077
12410.5,-46.88046676,133.9309429
12411,-47.38327568,138.0478088
12411.5,-47.83621281,130.2788845
12412,-48.40138897,122.5099602
12412.5,-49.12991375,114.7410359
12413,-49.74971093,106.9721116
12413.5,-49.76799314,99.20318725
12414,-48.85811677,86.25498008
12414.5,-47.2012238,86.25498008
12415,-45.44038274,95.90526782
12415.5,-44.27931105,103.1429836
12416,-44.07838881,115.2058433
12416.5,-44.74475359,115.2058433
12417,-45.87661249,115.4714475
12417.5,-46.94671584,108.5989376
12418,-47.43872824,101.7264276
12418.5,-47.02887704,94.85391766
12419,-45.79630004,87.9814077
12419.5,-44.25721198,78.81806109
12420,-43.06949263,78.81806109
12420.5,-42.60000874,92.84528552
12421,-42.73743284,101.087141
12421.5,-43.09978826,109.9529838
12422,-43.38735133,123.3292049
12422.5,-43.53912927,124.1813735
12423,-43.60910782,121.0809482
12423.5,-43.5945678,120.4643673
12424,-43.42117717,116.9633571
12424.5,-43.04821444,117.5327632
12425,-42.55006238,126.3835097
12425.5,-42.07711409,132.8904047
12426,-41.75491323,144.9136718
12426.5,-41.61529137,143.7745834
12427,-41.60425601,124.2385459
12427.5,-41.63931846,121.8794832
12428,-41.66003694,122.870842
12428.5,-41.6544151,121.2881806
12429,-41.63975514,120.5710491
12429.5,-41.63411746,119.8539177
12430,-41.63905251,118.6586985
12430.5,-41.644981,118.6586985
12431,-41.64571507,114.0548915
12431.5,-41.64331515,110.6020363
12432,-41.64171993,104.8472776
12432.5,-41.64233701,104.8472776
12433,-41.64373257,104.8472776
12433.5,-41.64456233,104.5816733
12434,-41.64456233,104.5816733
12434.5,-41.64467194,106.5737052
12435,-41.64486305,107.7689243
12435.5,-41.6449576,109.3625498
12436,-41.64475508,109.3625498
12436.5,-41.64442867,114.3426295
12437,-41.64462208,117.3306773
12437.5,-41.64563649,117.3306773
12438,-41.64648797,117.3306773
12438.5,-41.64561296,115.3386454
12439,-41.64325938,114.1434263
12439.5,-41.64253741,112.9482072
12440,-41.64629489,110.9561753
12440.5,-41.65179498,110.9561753
12441,-41.64927931,115.6042497
12441.5,-41.62777405,120.252324
12442,-41.58371217,120.252324
12442.5,-41.52400619,121.4696769
12443,-41.46039728,122.2000885
12443.5,-41.40073088,123.1739708
12444,-41.34531486,123.3067729
12444.5,-41.29036419,123.439575
12445,-41.2333902,123.1739708
12445.5,-41.17501043,120.4515272
12446,-41.11694031,117.7290837
12446.5,-41.05977863,115.0066401
12447,-41.00294162,112.2841966
12447.5,-40.94583747,113.6288181
12448,-40.88845441,114.9734396
12448.5,-40.83104873,116.3180611
12449,-40.77375829,117.6626826
12449.5,-40.7165593,119.4555113
12450,-40.65934066,119.4555113
12450.5,-40.60212202,115.582116
